ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On
10795747,HZ566330,12/27/2016 10:00,0000X E GRAND AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,DEPARTMENT STORE,FALSE,FALSE,1834,18,42,8,11,2016,10/2/2018 15:50
10812605,JA110797,12/27/2016 10:00,027XX N MILWAUKEE AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,OTHER,TRUE,FALSE,1412,14,35,22,10,2016,2/13/2019 16:01
10812618,JA110856,12/27/2016 10:00,027XX N MILWAUKEE AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,OTHER,TRUE,FALSE,1412,14,35,22,10,2016,10/2/2018 15:50
10795724,HZ566321,12/27/2016 9:58,083XX S PERRY AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,622,6,21,44,08A,2016,10/2/2018 15:50
10795690,HZ566361,12/27/2016 9:50,002XX E 41ST ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,213,2,3,38,3,2016,10/2/2018 15:50
10845826,JA148859,12/27/2016 9:50,105XX S HALE AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,2212,22,19,72,6,2016,10/2/2018 15:50
10797148,HZ567729,12/27/2016 9:45,0000X W TERMINAL ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,AIRPORT EXTERIOR - NON-SECURE AREA,FALSE,FALSE,1651,16,41,76,26,2016,10/2/2018 15:50
10797030,HZ567645,12/27/2016 9:30,009XX W GUNNISON ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2024,20,48,3,5,2016,10/2/2018 15:50
10795522,HZ566342,12/27/2016 9:25,066XX S WESTERN AVE,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,TRUE,FALSE,832,8,15,66,26,2016,10/2/2018 15:50
10795482,HZ566338,12/27/2016 9:15,061XX S DREXEL AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,313,3,20,42,6,2016,10/2/2018 15:50
10796099,HZ566773,12/27/2016 9:00,024XX W 21ST ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1023,10,25,31,7,2016,10/2/2018 15:50
10828088,JA129343,12/27/2016 9:00,003XX S STATE ST,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,113,1,2,32,3,2016,10/2/2018 15:50
10796622,HZ566428,12/27/2016 9:00,082XX S THROOP ST,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,613,6,21,71,6,2016,10/2/2018 15:50
10796872,HZ567551,12/27/2016 9:00,036XX W MARQUETTE RD,620,BURGLARY,UNLAWFUL ENTRY,VACANT LOT/LAND,FALSE,FALSE,833,8,13,65,5,2016,10/2/2018 15:50
10806484,JA105308,12/27/2016 9:00,092XX S COMMERCIAL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,FALSE,FALSE,423,4,10,46,11,2016,10/2/2018 15:50
10858813,JA164419,12/27/2016 9:00,024XX N KILDARE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,2524,25,31,20,11,2016,10/2/2018 15:50
10838046,JA140406,12/27/2016 9:00,101XX S EWING AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,432,4,10,52,11,2016,10/2/2018 15:50
10796283,HZ567076,12/27/2016 9:00,029XX N AUSTIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2514,25,30,19,14,2016,10/2/2018 15:50
10802491,JA101711,12/27/2016 9:00,073XX N CLARK ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,FALSE,FALSE,2424,24,49,1,11,2016,10/2/2018 15:50
11028357,JA360251,12/27/2016 9:00,040XX N FRANCISCO AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1724,17,33,16,11,2016,10/2/2018 15:50
10797387,HZ567909,12/27/2016 9:00,080XX S COLES AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,422,4,7,46,5,2016,10/2/2018 15:50
10800046,HZ570114,12/27/2016 9:00,065XX N OLIPHANT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1612,16,41,9,11,2016,10/2/2018 15:50
10796135,HZ566994,12/27/2016 9:00,0000X W ELM ST,890,THEFT,FROM BUILDING,GROCERY FOOD STORE,FALSE,FALSE,1824,18,42,8,6,2016,10/2/2018 15:50
10796006,HZ566836,12/27/2016 9:00,079XX S KOSTNER AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,834,8,13,70,14,2016,10/2/2018 15:50
10809890,JA109205,12/27/2016 9:00,049XX W GRAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,FALSE,2533,25,31,19,11,2016,10/2/2018 15:50
10795745,HZ566283,12/27/2016 8:45,010XX N HAMLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1112,11,27,23,14,2016,10/2/2018 15:50
11516992,JB528700,12/27/2016 8:40,034XX S PAULINA ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,FALSE,FALSE,912,9,12,59,11,2016,11/26/2018 16:16
10795731,HZ566282,12/27/2016 8:40,076XX S DREXEL AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,624,6,8,69,04A,2016,10/2/2018 15:50
10795566,HZ566257,12/27/2016 8:30,009XX N SACRAMENTO BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1211,12,26,23,08B,2016,10/2/2018 15:50
10796045,HZ566865,12/27/2016 8:30,111XX S LONGWOOD DR,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,2212,22,19,75,26,2016,10/2/2018 15:50
10795490,HZ566274,12/27/2016 8:30,068XX S ASHLAND AVE,880,THEFT,PURSE-SNATCHING,RESTAURANT,FALSE,FALSE,725,7,17,67,6,2016,10/2/2018 15:50
10795637,HZ566249,12/27/2016 8:22,047XX W GLADYS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1131,11,24,25,08B,2016,10/2/2018 15:50
10795475,HZ566254,12/27/2016 8:20,008XX S LAFLIN ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,1231,12,25,28,11,2016,10/2/2018 15:50
10796231,HZ566907,12/27/2016 8:10,048XX S DR MARTIN LUTHER KING JR DR,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,224,2,3,38,6,2016,10/2/2018 15:50
10795372,HZ566235,12/27/2016 8:05,120XX S HALSTED ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,FALSE,FALSE,523,5,34,53,26,2016,10/2/2018 15:50
10796277,HZ566469,12/27/2016 8:00,009XX E 84TH ST,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,632,6,8,44,08B,2016,10/2/2018 15:50
10795433,HZ566252,12/27/2016 8:00,007XX S OAKLEY BLVD,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,1225,12,25,28,7,2016,10/2/2018 15:50
10796014,HZ566832,12/27/2016 8:00,017XX N ELSTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1433,14,32,22,14,2016,10/2/2018 15:50
10795686,HZ566407,12/27/2016 8:00,033XX W FLOURNOY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,FALSE,1134,11,24,27,14,2016,10/2/2018 15:50
10795624,HZ566231,12/27/2016 8:00,015XX N SANDBURG TER,460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,1821,18,42,8,08B,2016,10/2/2018 15:50
10795415,HZ566276,12/27/2016 8:00,097XX S MERRILL AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,FALSE,TRUE,431,4,7,51,26,2016,10/2/2018 15:50
10796240,HZ567069,12/27/2016 8:00,035XX E 118TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,433,4,10,55,14,2016,3/1/2017 15:52
10795613,HZ566221,12/27/2016 7:48,003XX W NORTH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1821,18,27,8,7,2016,10/2/2018 15:50
10795295,HZ566219,12/27/2016 7:45,037XX N OAK PARK AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1632,16,36,17,7,2016,10/2/2018 15:50
10796196,HZ566862,12/27/2016 7:45,014XX N ARTESIAN AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1423,14,1,24,5,2016,10/2/2018 15:50
10795424,HZ566296,12/27/2016 7:45,0000X E MONROE ST,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,TRUE,FALSE,112,1,42,32,26,2016,10/2/2018 15:50
10796204,HZ567061,12/27/2016 7:45,043XX N RAVENSWOOD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1912,19,47,5,6,2016,10/2/2018 15:50
10795398,HZ566234,12/27/2016 7:39,074XX S EUCLID AVE,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,FALSE,333,3,8,43,08A,2016,10/2/2018 15:50
10795402,HZ566266,12/27/2016 7:36,018XX S CANAL ST,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1235,12,25,31,08B,2016,10/2/2018 15:50
10798790,HZ568888,12/27/2016 7:30,006XX N ST CLAIR ST,810,THEFT,OVER $500,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,1834,18,42,8,6,2016,3/1/2017 15:52
10795284,HZ566222,12/27/2016 7:30,027XX W 37TH PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,911,9,12,58,11,2016,10/2/2018 15:50
10796097,HZ566944,12/27/2016 7:10,0000X E HURON ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1834,18,42,8,6,2016,10/2/2018 15:50
10795246,HZ566213,12/27/2016 7:10,039XX W VAN BUREN ST,330,ROBBERY,AGGRAVATED,ALLEY,FALSE,FALSE,1132,11,24,26,3,2016,10/2/2018 15:50
10796373,HZ567237,12/27/2016 7:00,014XX N WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1423,14,1,24,14,2016,3/1/2017 15:52
10796095,HZ566783,12/27/2016 7:00,024XX W 21ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1023,10,25,31,14,2016,10/2/2018 15:50
10795873,HZ566625,12/27/2016 7:00,056XX S KOLMAR AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,813,8,13,62,14,2016,10/2/2018 15:50
10796118,HZ566859,12/27/2016 7:00,012XX W WAVELAND AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1923,19,44,6,5,2016,10/2/2018 15:50
10795618,HZ566217,12/27/2016 7:00,064XX W 64TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,812,8,23,64,7,2016,10/2/2018 15:50
10852134,JA156202,12/27/2016 7:00,042XX W 31ST ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,FALSE,FALSE,1031,10,22,30,11,2016,10/2/2018 15:50
10796347,HZ567217,12/27/2016 7:00,049XX W FERDINAND ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1532,15,37,25,6,2016,10/2/2018 15:50
10798387,HZ568819,12/27/2016 7:00,046XX S EMERALD AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,925,9,11,61,5,2016,10/2/2018 15:50
10795410,HZ566205,12/27/2016 6:50,011XX N NOBLE ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,FALSE,FALSE,1213,12,27,24,3,2016,10/2/2018 15:50
10796323,HZ567127,12/27/2016 6:30,037XX W 57TH ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,822,8,14,62,5,2016,10/2/2018 15:50
10795541,HZ566358,12/27/2016 6:30,038XX W BRYN MAWR AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1711,17,39,13,6,2016,10/2/2018 15:50
10795197,HZ566200,12/27/2016 6:30,012XX W FULTON MARKET,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1215,12,27,28,7,2016,10/2/2018 15:50
10795345,HZ566239,12/27/2016 6:20,001XX N WABASH AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,111,1,42,32,3,2016,10/2/2018 15:50
10796326,HZ567097,12/27/2016 6:15,037XX W 60TH ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,823,8,13,65,5,2016,10/2/2018 15:50
10795582,HZ566194,12/27/2016 6:05,105XX S UNION AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,2233,22,34,49,3,2016,10/2/2018 15:50
10795196,HZ566204,12/27/2016 6:03,003XX N DESPLAINES ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1214,12,42,28,6,2016,10/2/2018 15:50
10797119,HZ566185,12/27/2016 6:02,004XX S PULASKI RD,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,GAS STATION,FALSE,FALSE,1132,11,24,26,3,2016,10/2/2018 15:50
10795901,HZ566302,12/27/2016 6:00,085XX S MARYLAND AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,632,6,8,44,6,2016,10/2/2018 15:50
10796349,HZ567139,12/27/2016 6:00,048XX S THROOP ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,FALSE,TRUE,933,9,20,61,26,2016,10/2/2018 15:50
10795187,HZ566187,12/27/2016 6:00,007XX S CENTRAL PARK AVE,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,FALSE,1133,11,24,27,04B,2016,10/2/2018 15:50
10795251,HZ566207,12/27/2016 5:46,023XX W JACKSON BLVD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),APARTMENT,TRUE,FALSE,1225,12,2,28,18,2016,10/2/2018 15:50
10795250,HZ566211,12/27/2016 5:40,003XX S OAKLEY BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,FALSE,FALSE,1225,12,2,28,15,2016,10/2/2018 15:50
10795221,HZ566195,12/27/2016 5:30,007XX N HUDSON AVE,610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,TRUE,FALSE,1831,18,42,8,5,2016,10/2/2018 15:50
10795820,HZ566186,12/27/2016 5:20,075XX W ADDISON ST,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,1631,16,36,17,5,2016,10/2/2018 15:50
10795181,HZ566181,12/27/2016 5:15,030XX W 54TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,923,9,14,63,7,2016,10/2/2018 15:50
10815141,JA114463,12/27/2016 5:00,031XX W GRAND AVE,620,BURGLARY,UNLAWFUL ENTRY,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1211,12,27,23,5,2016,10/2/2018 15:50
10795334,HZ566192,12/27/2016 5:00,0000X E JACKSON BLVD,320,ROBBERY,STRONGARM - NO WEAPON,SMALL RETAIL STORE,FALSE,FALSE,113,1,42,32,3,2016,10/2/2018 15:50
10797711,HZ568341,12/27/2016 5:00,061XX S PAULINA ST,610,BURGLARY,FORCIBLE ENTRY,ABANDONED BUILDING,FALSE,FALSE,714,7,15,67,5,2016,10/2/2018 15:50
10815601,JA114470,12/27/2016 5:00,031XX W GRAND AVE,620,BURGLARY,UNLAWFUL ENTRY,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1211,12,27,23,5,2016,10/2/2018 15:50
10795677,HZ566220,12/27/2016 5:00,007XX S CENTRAL PARK AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,1133,11,24,27,08B,2016,10/2/2018 15:50
10795192,HZ566176,12/27/2016 4:54,001XX N PULASKI RD,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1122,11,28,26,14,2016,10/2/2018 15:50
10795188,HZ566177,12/27/2016 4:45,014XX W 80TH ST,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,FALSE,TRUE,612,6,21,71,04B,2016,10/2/2018 15:50
10795428,HZ566199,12/27/2016 4:30,082XX S VERNON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,631,6,6,44,14,2016,10/2/2018 15:50
10795163,HZ566168,12/27/2016 4:15,119XX S STEWART AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,522,5,34,53,04A,2016,10/2/2018 15:50
10795168,HZ566169,12/27/2016 4:15,078XX S LAFLIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,612,6,17,71,14,2016,10/2/2018 15:50
10796537,HZ566173,12/27/2016 4:14,091XX S DAUPHIN AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,TRUE,633,6,8,44,5,2016,10/2/2018 15:50
10795156,HZ566162,12/27/2016 4:02,069XX S STEWART AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,731,7,6,68,08B,2016,10/2/2018 15:50
10797651,HZ566639,12/27/2016 4:00,043XX N DRAKE AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1723,17,33,16,6,2016,10/2/2018 15:50
10795274,HZ566214,12/27/2016 3:55,035XX N LINCOLN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,FALSE,FALSE,1922,19,32,6,14,2016,10/2/2018 15:50
10795161,HZ566166,12/27/2016 3:55,004XX S HALSTED ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,CTA TRAIN,FALSE,FALSE,1232,12,2,28,04B,2016,10/2/2018 15:50
10795169,HZ566167,12/27/2016 3:51,016XX N CENTRAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,TRUE,TRUE,2532,25,37,25,14,2016,10/2/2018 15:50
10795834,HZ566170,12/27/2016 3:45,052XX S RACINE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,934,9,16,61,08B,2016,3/1/2017 15:52
10795867,HZ566596,12/27/2016 3:30,082XX S TALMAN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,835,8,18,70,5,2016,10/2/2018 15:50
10795133,HZ566148,12/27/2016 3:21,028XX N LAMON AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,FALSE,FALSE,2521,25,31,19,26,2016,10/2/2018 15:50
10795141,HZ566156,12/27/2016 3:15,078XX S ESCANABA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,421,4,7,43,08B,2016,10/2/2018 15:50
10795177,HZ566159,12/27/2016 3:13,019XX S DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,VEHICLE - OTHER RIDE SERVICE,TRUE,FALSE,1234,12,25,31,14,2016,10/2/2018 15:50
10795178,HZ566153,12/27/2016 3:10,003XX N HALSTED ST,460,BATTERY,SIMPLE,BAR OR TAVERN,TRUE,FALSE,1214,12,27,28,08B,2016,10/2/2018 15:50
10795164,HZ566154,12/27/2016 3:10,103XX S STATE ST,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,FALSE,512,5,9,49,04B,2016,10/2/2018 15:50
10795182,HZ566174,12/27/2016 3:00,003XX N HALSTED ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1214,12,27,28,6,2016,10/2/2018 15:50
10805554,HZ566146,12/27/2016 2:37,006XX E 78TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,TRUE,624,6,6,69,14,2016,10/2/2018 15:50
10795857,HZ566191,12/27/2016 2:30,042XX W NORTH AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,2534,25,30,23,5,2016,10/2/2018 15:50
10795151,HZ566144,12/27/2016 2:28,070XX N GLENWOOD AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2423,24,49,1,08B,2016,10/2/2018 15:50
23144,HJ268455,12/27/2016 2:20,007XX N SPRINGFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,TRUE,FALSE,1112,11,27,23,01A,2016,3/18/2019 16:08
10797908,HZ566157,12/27/2016 2:07,079XX S STONY ISLAND AVE,552,ASSAULT,AGGRAVATED PO:KNIFE/CUT INSTR,STREET,FALSE,FALSE,411,4,8,45,04A,2016,3/1/2017 15:52
10795143,HZ566135,12/27/2016 2:05,002XX W 23RD ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,914,9,25,34,3,2016,10/2/2018 15:50
10795166,HZ566164,12/27/2016 2:00,015XX E 79TH ST,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,SIDEWALK,FALSE,TRUE,411,4,5,45,04B,2016,10/2/2018 15:50
10795107,HZ566136,12/27/2016 2:00,066XX N CLARK ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,FALSE,2432,24,49,1,08B,2016,10/2/2018 15:50
10800865,HZ566997,12/27/2016 2:00,071XX S HALSTED ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,732,7,6,68,08A,2016,10/2/2018 15:50
10795119,HZ566111,12/27/2016 1:51,106XX S HALE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2212,22,19,72,5,2016,10/2/2018 15:50
10795095,HZ566131,12/27/2016 1:50,070XX S ROCKWELL ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,831,8,18,66,08B,2016,10/2/2018 15:50
10795160,HZ566132,12/27/2016 1:50,001XX W VAN BUREN ST,610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,FALSE,FALSE,122,1,2,32,5,2016,10/2/2018 15:50
10795109,HZ566125,12/27/2016 1:45,015XX N MILWAUKEE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,1424,14,1,24,3,2016,10/2/2018 15:50
10795117,HZ566142,12/27/2016 1:26,131XX S CORLISS AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,TRUE,FALSE,533,5,9,54,24,2016,10/2/2018 15:50
10795172,HZ566155,12/27/2016 1:25,031XX N HALSTED ST,031B,ROBBERY,ARMED: OTHER FIREARM,SIDEWALK,FALSE,FALSE,1933,19,44,6,3,2016,10/2/2018 15:50
10795115,HZ566119,12/27/2016 1:15,015XX S RIDGEWAY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,1014,10,24,29,14,2016,10/2/2018 15:50
10795100,HZ566114,12/27/2016 1:13,006XX E 78TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,624,6,6,69,08B,2016,10/2/2018 15:50
10795132,HZ566145,12/27/2016 1:11,004XX W MONTROSE HARBOR DR,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,PARK PROPERTY,TRUE,FALSE,1915,19,46,3,22,2016,10/2/2018 15:50
10795078,HZ566112,12/27/2016 1:10,048XX W WABANSIA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,2533,25,37,25,08B,2016,10/2/2018 15:50
10795154,HZ566139,12/27/2016 1:07,007XX W 71ST ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,732,7,6,68,26,2016,10/2/2018 15:50
10795781,HZ566518,12/27/2016 1:00,042XX W ADDISON ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1731,17,30,16,5,2016,10/2/2018 15:50
10795174,HZ566141,12/27/2016 1:00,051XX W MONROE ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1533,15,28,25,6,2016,10/2/2018 15:50
10795134,HZ566143,12/27/2016 1:00,0000X W DIVISION ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1824,18,42,8,6,2016,10/2/2018 15:50
10796142,HZ566335,12/27/2016 1:00,045XX N KEDZIE AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,1724,17,33,14,5,2016,10/2/2018 15:50
10795101,HZ566116,12/27/2016 0:53,043XX S ST LAWRENCE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,221,2,4,38,08B,2016,10/2/2018 15:50
10795111,HZ566120,12/27/2016 0:50,070XX S BENNETT AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,332,3,5,43,08B,2016,10/2/2018 15:50
10795060,HZ566098,12/27/2016 0:45,075XX N WESTERN AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,2411,24,50,2,6,2016,10/2/2018 15:50
10795093,HZ566102,12/27/2016 0:45,002XX S CICERO AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,1533,15,28,25,08B,2016,10/2/2018 15:50
10795061,HZ566089,12/27/2016 0:41,051XX S WENTWORTH AVE,460,BATTERY,SIMPLE,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,225,2,3,37,08B,2016,10/2/2018 15:50
10795105,HZ566117,12/27/2016 0:38,041XX W GRENSHAW ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1132,11,24,29,08A,2016,10/2/2018 15:50
10795147,HZ566096,12/27/2016 0:35,083XX S COTTAGE GROVE AVE,460,BATTERY,SIMPLE,GAS STATION,FALSE,FALSE,632,6,8,44,08B,2016,10/2/2018 15:50
10795094,HZ566101,12/27/2016 0:32,078XX S OGLESBY AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,STREET,FALSE,FALSE,414,4,7,43,10,2016,10/2/2018 15:50
